MessageId,EndToEndId,TxDateTime,StatusTimestamp,ProcessingTimeSecs,IntrBkSttlmDt,InstdAmt,Currency,DbtrAgtBIC,CdtrAgtBIC,DbtrCountry,CdtrCountry,PurposeCode,TxSts,RejectionReason
MSG-20251115-9C2BE372,E2E-5623E1589D,2025-01-23T11:27:35,2025-01-23T11:27:48,13,2025-01-23,765.09,USD,HSBCGB2L,SOGEFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-2948C0A1,E2E-15E37187E6,2025-01-10T10:06:11,2025-01-10T10:06:12,1,2025-01-10,2392.29,GBP,HSBCGB2L,BNPAFRPP,GB,FR,SALA,ACSP,
MSG-20251115-60FB492B,E2E-F98C672291,2025-01-30T14:28:42,2025-01-30T14:28:53,11,2025-01-30,617.24,EUR,HSBCGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-AEB2A2E9,E2E-45A3EA1BB0,2025-01-11T14:16:50,2025-01-11T14:17:00,10,2025-01-11,1460.83,USD,HSBCGB2L,BNPAFRPP,GB,FR,PENS,ACSP,
MSG-20251115-8DC380E1,E2E-38752FDA26,2025-01-18T15:05:12,2025-01-18T15:05:25,13,2025-01-18,538.25,EUR,BARCGB22,BNPAFRPP,GB,FR,DIVI,ACSP,
MSG-20251115-3E8ACCE2,E2E-C5394EAD86,2025-01-19T11:52:13,2025-01-19T11:52:33,20,2025-01-19,2010.9,USD,NWBKGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-33009A4D,E2E-E892DAB63E,2025-01-05T14:58:18,2025-01-05T14:58:34,16,2025-01-05,1897.72,USD,COBADEFF,LOYDGB21,DE,GB,SALA,ACSP,
MSG-20251115-F5601908,E2E-A9E60D4FCF,2025-01-24T14:01:17,2025-01-24T14:01:28,11,2025-01-24,3619.26,GBP,SOGEFRPP,HSBCGB2L,FR,GB,TAXS,ACSP,
MSG-20251115-6B14F68A,E2E-FAC23E7FC2,2025-01-25T11:28:51,2025-01-25T11:29:02,11,2025-01-26,794.02,EUR,NWBKGB2L,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-AFEAA229,E2E-B3FBB1D188,2025-01-04T09:31:26,2025-01-04T09:31:37,11,2025-01-04,1584.55,GBP,SOGEFRPP,BARCGB22,FR,GB,SALA,ACSP,
MSG-20251115-D49AA2A2,E2E-5F5CEF31E8,2025-01-13T15:17:59,2025-01-13T15:18:09,10,2025-01-14,1186.13,USD,CHASGB2L,CITIUS33,GB,US,DIVI,ACSP,
MSG-20251115-899FEE54,E2E-28DE18DDA2,2025-01-22T13:04:10,2025-01-22T13:04:21,11,2025-01-22,2458.02,GBP,NWBKGB2L,INGBNL2A,GB,NL,SUPP,ACSP,
MSG-20251115-DEADA503,E2E-6979D87169,2025-01-25T16:30:11,2025-01-25T16:30:25,14,2025-01-26,542.84,EUR,SOGEFRPP,CHASGB2L,FR,GB,SUPP,ACSP,
MSG-20251115-D2C95F83,E2E-58D0C07D62,2025-01-22T16:26:10,2025-01-22T16:26:16,6,2025-01-23,1671.55,GBP,NWBKGB2L,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-994B6B39,E2E-AFB961B0A4,2025-01-22T10:27:29,2025-01-22T10:27:48,19,2025-01-22,865.85,GBP,STBGGB2L,COBADEFF,GB,DE,DIVI,ACSP,
MSG-20251115-C0ACE2D0,E2E-40CD6DD56F,2025-01-15T14:29:15,2025-01-15T14:29:30,15,2025-01-15,858.4,EUR,CHASGB2L,COBADEFF,GB,DE,TREA,ACSP,
MSG-20251115-6EBA12E2,E2E-E622264C05,2025-01-05T14:04:36,2025-01-05T14:04:50,14,2025-01-06,1180.16,USD,DEUTDEFF,SOGEFRPP,DE,FR,GDSV,ACSP,
MSG-20251115-1B3F1C54,E2E-26AF5F2125,2025-01-14T13:09:26,2025-01-14T13:09:35,9,2025-01-15,1071.24,EUR,STBGGB2L,SOGEFRPP,GB,FR,TREA,RJCT,BE04
MSG-20251115-BFD29629,E2E-1A7978C0B0,2025-01-20T09:27:44,2025-01-20T09:27:48,4,2025-01-20,999.26,USD,SOGEFRPP,STBGGB2L,FR,GB,SALA,ACSP,
MSG-20251115-C7C003E6,E2E-7157D83A0E,2025-01-06T09:47:22,2025-01-06T09:47:31,9,2025-01-06,1043.46,EUR,COBADEFF,BARCGB22,DE,GB,PENS,ACSP,
MSG-20251115-68B5911B,E2E-E7B112319B,2025-01-26T09:46:55,2025-01-26T09:47:12,17,2025-01-26,3875.75,USD,STBGGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-CBA51EC0,E2E-AD3489854F,2025-01-29T11:40:41,2025-01-29T11:40:49,8,2025-01-29,1789.72,EUR,BNPAFRPP,COBADEFF,FR,DE,LOAN,ACSP,
MSG-20251115-7B82AAC4,E2E-D406210BFA,2025-01-22T13:50:22,2025-01-22T13:50:40,18,2025-01-23,1649.8,EUR,CHASGB2L,RABONL2U,GB,NL,LOAN,ACSP,
MSG-20251115-798C2933,E2E-C9D7ED4F63,2025-01-16T13:23:08,2025-01-16T13:23:16,8,2025-01-16,652.7,EUR,HSBCGB2L,DEUTDEFF,GB,DE,TAXS,ACSP,
MSG-20251115-AC36ED8A,E2E-3FB29C0336,2025-01-08T15:53:20,2025-01-08T15:53:27,7,2025-01-08,538.4,USD,LOYDGB21,COBADEFF,GB,DE,TAXS,ACSP,
MSG-20251115-3C1C0C79,E2E-51AF5EFC6A,2025-01-28T14:51:10,2025-01-28T14:51:30,20,2025-01-28,1936.64,GBP,DEUTDEFF,BARCGB22,DE,GB,DIVI,ACSP,
MSG-20251115-50516AEB,E2E-9790249986,2025-01-06T13:10:03,2025-01-06T13:10:08,5,2025-01-06,1657.78,EUR,BARCGB22,COBADEFF,GB,DE,SUPP,ACSP,
MSG-20251115-8DB99BEA,E2E-EB67406024,2025-01-21T14:29:04,2025-01-21T14:29:13,9,2025-01-21,3562.21,USD,BNPAFRPP,COBADEFF,FR,DE,SUPP,ACSP,
MSG-20251115-576EB639,E2E-09B996DF1C,2025-01-02T15:20:06,2025-01-02T15:20:23,17,2025-01-03,650.16,GBP,NWBKGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-1B908CFF,E2E-8111858C86,2025-01-19T10:15:53,2025-01-19T10:15:59,6,2025-01-19,844.98,GBP,BARCGB22,COBADEFF,GB,DE,PENS,ACSP,
MSG-20251115-2860AEB3,E2E-6B25E7B8C3,2025-01-07T10:58:28,2025-01-07T10:58:42,14,2025-01-07,314.93,GBP,LOYDGB21,COBADEFF,GB,DE,TREA,ACSP,
MSG-20251115-A6EF4B6F,E2E-BEF1A0DEC4,2025-01-04T11:12:35,2025-01-04T11:12:37,2,2025-01-04,801.13,USD,HSBCGB2L,BNPAFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-2C661C3A,E2E-F64B745DC5,2025-01-14T10:01:43,2025-01-14T10:01:56,13,2025-01-14,1993.4,GBP,HSBCGB2L,INGBNL2A,GB,NL,DIVI,ACSP,
MSG-20251115-A962C095,E2E-B4C8D2430D,2025-01-26T09:27:18,2025-01-26T09:27:27,9,2025-01-26,715.84,GBP,INGBNL2A,NWBKGB2L,NL,GB,DIVI,ACSP,
MSG-20251115-F90307D6,E2E-2BDCF72B0A,2025-01-02T11:39:49,2025-01-02T11:39:51,2,2025-01-02,1553.61,GBP,HSBCGB2L,COBADEFF,GB,DE,GDSV,ACSP,
MSG-20251115-4905EDCE,E2E-E19118E2A2,2025-01-09T11:25:43,2025-01-09T11:25:53,10,2025-01-09,941.62,USD,RABONL2U,LOYDGB21,NL,GB,GDSV,ACSP,
MSG-20251115-FAB10D6D,E2E-312A4CDBD5,2025-01-26T14:29:34,2025-01-26T14:29:37,3,2025-01-27,1244.94,GBP,LOYDGB21,DEUTDEFF,GB,DE,BEXP,ACSP,
MSG-20251115-2A3AE37E,E2E-ABD96C8090,2025-01-25T11:17:45,2025-01-25T11:18:04,19,2025-01-25,444.35,GBP,RABONL2U,BARCGB22,NL,GB,TREA,ACSP,
MSG-20251115-D96A83AF,E2E-8974EC5A84,2025-01-24T10:15:21,2025-01-24T10:15:26,5,2025-01-24,1053.26,GBP,COBADEFF,LOYDGB21,DE,GB,DIVI,ACSP,
MSG-20251115-D884120C,E2E-B4DD1715AB,2025-01-06T10:08:02,2025-01-06T10:08:14,12,2025-01-07,110.63,EUR,BARCGB22,SOGEFRPP,GB,FR,GDSV,RJCT,AM04
MSG-20251115-C5E58705,E2E-2207D91492,2025-01-02T16:56:41,2025-01-02T16:56:43,2,2025-01-02,787.74,EUR,CHASGB2L,RABONL2U,GB,NL,LOAN,ACSP,
MSG-20251115-EC6F5588,E2E-ED11CFC2EC,2025-01-15T15:11:20,2025-01-15T15:11:25,5,2025-01-15,297.56,USD,LOYDGB21,RABONL2U,GB,NL,TAXS,ACSP,
MSG-20251115-9D5A6465,E2E-3106A46B36,2025-01-20T13:42:46,2025-01-20T13:43:00,14,2025-01-21,2877.84,USD,CHASGB2L,DEUTDEFF,GB,DE,PENS,ACSP,
MSG-20251115-E938D6E5,E2E-C07AD36561,2025-01-10T15:00:11,2025-01-10T15:00:24,13,2025-01-10,1547.17,EUR,SOGEFRPP,DEUTDEFF,FR,DE,DIVI,ACSP,
MSG-20251115-EAB3CABB,E2E-EDE618FDAC,2025-01-02T10:00:41,2025-01-02T10:00:43,2,2025-01-02,1592.94,USD,HSBCGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-827265C2,E2E-A05B3138A8,2025-01-06T16:52:40,2025-01-06T16:52:54,14,2025-01-06,2877.58,GBP,COBADEFF,HSBCGB2L,DE,GB,PENS,ACSP,
MSG-20251115-61B7E1EB,E2E-874F74E09F,2025-01-20T09:19:04,2025-01-20T09:19:24,20,2025-01-20,462.09,EUR,BARCGB22,CITIUS33,GB,US,BEXP,ACSP,
MSG-20251115-5DB60BF5,E2E-2FCE3AA8FD,2025-01-29T16:23:47,2025-01-29T16:24:06,19,2025-01-29,3371.64,GBP,BARCGB22,BNPAFRPP,GB,FR,GDSV,ACSP,
MSG-20251115-A0CADBF5,E2E-21615F58DB,2025-01-12T09:02:46,2025-01-12T09:02:49,3,2025-01-12,1905.57,GBP,COBADEFF,SOGEFRPP,DE,FR,PENS,RJCT,FF01
MSG-20251115-EC9E7654,E2E-A5086E313C,2025-01-04T10:49:47,2025-01-04T10:50:01,14,2025-01-04,840.85,GBP,HSBCGB2L,BNPAFRPP,GB,FR,PENS,ACSP,
MSG-20251115-A42CBBAA,E2E-AE26DC5124,2025-01-28T14:39:39,2025-01-28T14:39:58,19,2025-01-28,2720.3,USD,SOGEFRPP,CHASGB2L,FR,GB,BEXP,ACSP,
MSG-20251115-12FCB4A4,E2E-D4400E4B30,2025-01-20T16:51:32,2025-01-20T16:51:42,10,2025-01-20,457.42,GBP,RABONL2U,HSBCGB2L,NL,GB,GDSV,ACSP,
MSG-20251115-259FB912,E2E-8602A7CBE2,2025-01-13T16:40:25,2025-01-13T16:40:35,10,2025-01-13,504.13,EUR,STBGGB2L,DEUTDEFF,GB,DE,TREA,ACSP,
MSG-20251115-C98AEF5C,E2E-D0669F1299,2025-01-19T13:50:32,2025-01-19T13:50:40,8,2025-01-19,673.93,USD,HSBCGB2L,COBADEFF,GB,DE,GDSV,RJCT,AC01
MSG-20251115-FF7D479D,E2E-D241BF97F8,2025-01-03T16:39:34,2025-01-03T16:39:51,17,2025-01-03,685.2,GBP,SOGEFRPP,NWBKGB2L,FR,GB,DIVI,ACSP,
MSG-20251115-141B60D2,E2E-4216A5D5F7,2025-01-02T09:09:44,2025-01-02T09:09:57,13,2025-01-03,473.62,GBP,BARCGB22,RABONL2U,GB,NL,DIVI,ACSP,
MSG-20251115-B0C33347,E2E-8497A73338,2025-01-10T10:25:22,2025-01-10T10:25:38,16,2025-01-10,2113.62,EUR,BARCGB22,COBADEFF,GB,DE,TREA,ACSP,
MSG-20251115-942FF767,E2E-4DFF867F03,2025-01-20T15:59:11,2025-01-20T15:59:17,6,2025-01-20,749.05,EUR,MONZGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-8D753026,E2E-07F4C374F3,2025-01-19T16:12:20,2025-01-19T16:12:21,1,2025-01-20,1149.12,EUR,LOYDGB21,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-BE8E6BAB,E2E-61ACB09D8B,2025-01-12T16:49:19,2025-01-12T16:49:30,11,2025-01-12,602.3,EUR,COBADEFF,SOGEFRPP,DE,FR,TREA,ACSP,
MSG-20251115-0D7622B2,E2E-A298617408,2025-01-05T13:58:14,2025-01-05T13:58:19,5,2025-01-05,255.58,USD,BARCGB22,BNPAFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-74BE76B3,E2E-17C7A6E50B,2025-01-29T10:29:03,2025-01-29T10:29:21,18,2025-01-29,1198.76,GBP,BNPAFRPP,BARCGB22,FR,GB,DIVI,ACSP,
MSG-20251115-B2FF2599,E2E-EFC577911F,2025-01-19T10:10:48,2025-01-19T10:11:03,15,2025-01-19,237.51,USD,COBADEFF,BNPAFRPP,DE,FR,BEXP,ACSP,
MSG-20251115-E381071A,E2E-983D0939C9,2025-01-02T16:11:20,2025-01-02T16:11:27,7,2025-01-02,1038.04,USD,CHASGB2L,DEUTDEFF,GB,DE,SUPP,RJCT,RC01
MSG-20251115-777CC2FE,E2E-82B0FEEBAD,2025-01-12T09:21:41,2025-01-12T09:21:48,7,2025-01-12,380.76,GBP,HSBCGB2L,BNPAFRPP,GB,FR,TAXS,ACSP,
MSG-20251115-57BF2EA7,E2E-1FE406A8CE,2025-01-19T13:07:10,2025-01-19T13:07:24,14,2025-01-20,3608.67,EUR,BARCGB22,STBGGB2L,GB,GB,GDSV,ACSP,
MSG-20251115-92F5D1AF,E2E-FCCAA965DF,2025-01-16T10:31:28,2025-01-16T10:31:40,12,2025-01-16,2273.53,USD,STBGGB2L,BNPAFRPP,GB,FR,TREA,ACSP,
MSG-20251115-CE8575DA,E2E-22F2FD3E8F,2025-01-23T13:17:09,2025-01-23T13:17:22,13,2025-01-23,1068.52,GBP,BNPAFRPP,COBADEFF,FR,DE,TREA,ACSP,
MSG-20251115-45EB85A9,E2E-EB903E19CC,2025-01-23T10:54:00,2025-01-23T10:54:04,4,2025-01-24,2403.29,GBP,DEUTDEFF,NWBKGB2L,DE,GB,TREA,RJCT,AM04
MSG-20251115-A48D61E6,E2E-9F28023FEE,2025-01-16T09:29:27,2025-01-16T09:29:45,18,2025-01-16,496.5,EUR,BNPAFRPP,LOYDGB21,FR,GB,LOAN,ACSP,
MSG-20251115-EC3D5296,E2E-2B637304D7,2025-01-25T16:40:12,2025-01-25T16:40:25,13,2025-01-25,1693.89,USD,BARCGB22,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-1781A783,E2E-22B211E3C0,2025-01-06T11:31:53,2025-01-06T11:31:56,3,2025-01-06,1286.72,USD,MONZGB2L,NWBKGB2L,GB,GB,BEXP,ACSP,
MSG-20251115-29812C9A,E2E-951EC15428,2025-01-29T10:22:46,2025-01-29T10:23:02,16,2025-01-29,1354.54,USD,SOGEFRPP,CHASGB2L,FR,GB,BEXP,ACSP,
MSG-20251115-BF6C88A4,E2E-CB45CBEFF6,2025-01-27T13:36:57,2025-01-27T13:37:06,9,2025-01-28,2417.88,GBP,CHASGB2L,HSBCGB2L,GB,GB,PENS,RJCT,AC01
MSG-20251115-D66C59BA,E2E-CE741C7508,2025-01-05T14:53:49,2025-01-05T14:53:51,2,2025-01-06,1656.97,GBP,COBADEFF,MONZGB2L,DE,GB,SALA,ACSP,
MSG-20251115-99E9A02F,E2E-B5440227D7,2025-01-05T13:39:54,2025-01-05T13:40:08,14,2025-01-05,1214.52,GBP,LOYDGB21,SOGEFRPP,GB,FR,PENS,ACSP,
MSG-20251115-9020DF6C,E2E-0E604A831E,2025-01-03T15:39:58,2025-01-03T15:40:03,5,2025-01-03,281.91,EUR,LOYDGB21,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-292BB271,E2E-F7842AA780,2025-01-01T15:07:15,2025-01-01T15:07:29,14,2025-01-01,508.75,USD,HSBCGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-CBE4BD98,E2E-F67315EA5C,2025-01-25T11:30:31,2025-01-25T11:30:40,9,2025-01-25,910.6,GBP,STBGGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-0E85BFCE,E2E-59D5E612D8,2025-01-21T09:06:11,2025-01-21T09:06:30,19,2025-01-21,1059.3,GBP,NWBKGB2L,BNPAFRPP,GB,FR,TREA,ACSP,
MSG-20251115-EC76C0CD,E2E-66414B8812,2025-01-19T10:11:56,2025-01-19T10:12:10,14,2025-01-19,444.01,USD,SOGEFRPP,MONZGB2L,FR,GB,SALA,ACSP,
MSG-20251115-156854D5,E2E-F0724BE7EA,2025-01-27T13:30:16,2025-01-27T13:30:30,14,2025-01-27,5367.8,GBP,BARCGB22,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-4FCC0D0D,E2E-DD8CD381AC,2025-01-27T15:03:35,2025-01-27T15:03:47,12,2025-01-28,3689.02,USD,LOYDGB21,INGBNL2A,GB,NL,PENS,ACSP,
MSG-20251115-ADAF49E0,E2E-ED4A167576,2025-01-27T11:44:10,2025-01-27T11:44:21,11,2025-01-27,1512.44,GBP,DEUTDEFF,BARCGB22,DE,GB,SALA,ACSP,
MSG-20251115-6F27D216,E2E-3F4687E39E,2025-01-19T16:16:46,2025-01-19T16:16:56,10,2025-01-19,944.28,EUR,LOYDGB21,CITIUS33,GB,US,GDSV,ACSP,
MSG-20251115-4D4ABB29,E2E-31EBF97CAF,2025-01-10T15:31:39,2025-01-10T15:31:55,16,2025-01-10,855.3,GBP,DEUTDEFF,SOGEFRPP,DE,FR,SUPP,ACSP,
MSG-20251115-D13BB8F5,E2E-16E7FDD651,2025-01-23T09:28:39,2025-01-23T09:28:48,9,2025-01-23,509.62,GBP,MONZGB2L,DEUTDEFF,GB,DE,BEXP,ACSP,
MSG-20251115-261A8017,E2E-18DC796341,2025-01-13T11:27:19,2025-01-13T11:27:33,14,2025-01-14,1047.58,GBP,BNPAFRPP,MONZGB2L,FR,GB,LOAN,RJCT,AG01
MSG-20251115-D82F1291,E2E-58AFE4A886,2025-01-28T16:26:41,2025-01-28T16:27:00,19,2025-01-28,1075.38,EUR,COBADEFF,BARCGB22,DE,GB,GDSV,ACSP,
MSG-20251115-85DD0B2C,E2E-0CBD607888,2025-01-19T11:15:34,2025-01-19T11:15:41,7,2025-01-20,376.44,EUR,MONZGB2L,DEUTDEFF,GB,DE,TREA,ACSP,
MSG-20251115-71C1CFDB,E2E-2BE4833BEE,2025-01-27T14:44:59,2025-01-27T14:45:17,18,2025-01-27,1253.79,GBP,LOYDGB21,HSBCGB2L,GB,GB,GDSV,ACSP,
MSG-20251115-F24D5087,E2E-C88161C366,2025-01-26T14:07:49,2025-01-26T14:08:05,16,2025-01-26,890.09,GBP,BARCGB22,SOGEFRPP,GB,FR,TAXS,ACSP,
MSG-20251115-596E487C,E2E-4E0120651B,2025-01-05T16:48:50,2025-01-05T16:49:10,20,2025-01-05,261.0,GBP,HSBCGB2L,SOGEFRPP,GB,FR,LOAN,ACSP,
MSG-20251115-EF9CF334,E2E-F8EDC92783,2025-01-30T13:13:25,2025-01-30T13:13:43,18,2025-01-30,491.63,EUR,CHASGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-97499F00,E2E-3EF0869A99,2025-01-16T14:51:20,2025-01-16T14:51:31,11,2025-01-16,742.84,GBP,INGBNL2A,HSBCGB2L,NL,GB,LOAN,ACSP,
MSG-20251115-10BF3237,E2E-EA1AF9F070,2025-01-20T11:12:17,2025-01-20T11:12:23,6,2025-01-20,4964.91,USD,SOGEFRPP,HSBCGB2L,FR,GB,SALA,ACSP,
MSG-20251115-C8EFC88E,E2E-528D34164F,2025-01-16T11:58:35,2025-01-16T11:58:38,3,2025-01-16,1325.56,EUR,MONZGB2L,CITIUS33,GB,US,SUPP,ACSP,
MSG-20251115-E7F317DD,E2E-8869DD232B,2025-01-27T15:33:45,2025-01-27T15:33:56,11,2025-01-27,376.76,USD,CHASGB2L,DEUTDEFF,GB,DE,GDSV,ACSP,
MSG-20251115-2E671509,E2E-92EFB33FF1,2025-01-29T16:19:35,2025-01-29T16:19:52,17,2025-01-29,1617.81,USD,NWBKGB2L,RABONL2U,GB,NL,GDSV,ACSP,
MSG-20251115-2864F5ED,E2E-BC3E7438D1,2025-01-25T14:11:29,2025-01-25T14:11:35,6,2025-01-25,335.92,GBP,HSBCGB2L,SOGEFRPP,GB,FR,TAXS,ACSP,
MSG-20251115-5AF60D36,E2E-266B1472FC,2025-01-17T15:26:32,2025-01-17T15:26:34,2,2025-01-17,2607.51,USD,HSBCGB2L,INGBNL2A,GB,NL,TAXS,ACSP,
MSG-20251115-B3BFB198,E2E-5475E5CAAC,2025-01-12T15:20:01,2025-01-12T15:20:05,4,2025-01-12,752.27,USD,COBADEFF,HSBCGB2L,DE,GB,PENS,ACSP,
MSG-20251115-E613801D,E2E-6B74EB68D6,2025-01-14T10:38:45,2025-01-14T10:38:54,9,2025-01-15,929.32,GBP,LOYDGB21,LOYDGB21,GB,GB,TAXS,ACSP,
MSG-20251115-1F18D460,E2E-E27D358F91,2025-01-24T13:18:10,2025-01-24T13:18:11,1,2025-01-24,2510.05,GBP,BNPAFRPP,COBADEFF,FR,DE,SALA,ACSP,
MSG-20251115-78A792C7,E2E-083393E3E4,2025-01-17T15:23:01,2025-01-17T15:23:09,8,2025-01-17,391.61,USD,NWBKGB2L,INGBNL2A,GB,NL,PENS,ACSP,
MSG-20251115-D3A00F27,E2E-F17E99299B,2025-01-13T13:19:00,2025-01-13T13:19:05,5,2025-01-13,373.16,GBP,BNPAFRPP,HSBCGB2L,FR,GB,PENS,ACSP,
MSG-20251115-63E7B57D,E2E-789F1D595C,2025-01-19T15:15:02,2025-01-19T15:15:18,16,2025-01-19,596.74,EUR,CHASGB2L,COBADEFF,GB,DE,BEXP,ACSP,
MSG-20251115-4304A7E5,E2E-B52D58BACE,2025-01-10T14:57:46,2025-01-10T14:57:55,9,2025-01-11,2516.7,USD,COBADEFF,LOYDGB21,DE,GB,LOAN,ACSP,
MSG-20251115-BEDB447D,E2E-19E9333D32,2025-01-17T10:17:52,2025-01-17T10:18:02,10,2025-01-17,309.96,EUR,MONZGB2L,RABONL2U,GB,NL,GDSV,ACSP,
MSG-20251115-3DBB8E09,E2E-9E16CE152E,2025-01-18T15:30:48,2025-01-18T15:30:53,5,2025-01-19,113.78,USD,RABONL2U,MONZGB2L,NL,GB,PENS,ACSP,
MSG-20251115-D8B598C8,E2E-8D45D37034,2025-01-05T13:59:51,2025-01-05T14:00:01,10,2025-01-05,654.71,EUR,HSBCGB2L,INGBNL2A,GB,NL,GDSV,ACSP,
MSG-20251115-7C8DE3AD,E2E-51950CABA5,2025-01-22T11:47:22,2025-01-22T11:47:37,15,2025-01-22,1460.04,GBP,STBGGB2L,INGBNL2A,GB,NL,BEXP,ACSP,
MSG-20251115-AF967202,E2E-C17FDB4A35,2025-01-05T14:32:27,2025-01-05T14:32:43,16,2025-01-05,2864.67,USD,BARCGB22,CITIUS33,GB,US,TREA,ACSP,
MSG-20251115-00E64409,E2E-5B7BF89482,2025-01-11T09:47:36,2025-01-11T09:47:46,10,2025-01-11,649.23,EUR,NWBKGB2L,INGBNL2A,GB,NL,BEXP,ACSP,
MSG-20251115-4C7DA20F,E2E-1E2AC9C70A,2025-01-14T15:29:14,2025-01-14T15:29:16,2,2025-01-14,743.97,GBP,INGBNL2A,CHASGB2L,NL,GB,PENS,ACSP,
MSG-20251115-1B41C2EE,E2E-FEBBD699BF,2025-01-15T11:29:00,2025-01-15T11:29:16,16,2025-01-16,2760.37,USD,BARCGB22,SOGEFRPP,GB,FR,BEXP,ACSP,
MSG-20251115-A4383780,E2E-8F29430427,2025-01-21T14:45:27,2025-01-21T14:45:32,5,2025-01-21,268.05,GBP,SOGEFRPP,CHASGB2L,FR,GB,SALA,ACSP,
MSG-20251115-71EEEA7B,E2E-2FC48F5616,2025-01-18T16:12:29,2025-01-18T16:12:42,13,2025-01-18,803.67,USD,HSBCGB2L,RABONL2U,GB,NL,TREA,ACSP,
MSG-20251115-2692B1B1,E2E-A3AB762FE4,2025-01-25T09:41:56,2025-01-25T09:42:16,20,2025-01-25,1133.76,GBP,CHASGB2L,RABONL2U,GB,NL,BEXP,ACSP,
MSG-20251115-7069276B,E2E-0ABDEE9897,2025-01-07T10:51:52,2025-01-07T10:52:09,17,2025-01-08,1229.61,EUR,HSBCGB2L,INGBNL2A,GB,NL,SALA,ACSP,
MSG-20251115-EEEFDACC,E2E-3D12B9B20F,2025-01-07T11:46:24,2025-01-07T11:46:34,10,2025-01-08,694.46,GBP,HSBCGB2L,HSBCGB2L,GB,GB,BEXP,ACSP,
MSG-20251115-44B68362,E2E-2B0786D59D,2025-01-13T09:50:38,2025-01-13T09:50:39,1,2025-01-13,919.76,EUR,SOGEFRPP,STBGGB2L,FR,GB,PENS,ACSP,
MSG-20251115-F1E8C610,E2E-4B2E276619,2025-01-05T15:08:03,2025-01-05T15:08:06,3,2025-01-05,149.81,USD,CHASGB2L,COBADEFF,GB,DE,DIVI,RJCT,FF01
MSG-20251115-7990541C,E2E-2AE2078C47,2025-01-18T15:27:24,2025-01-18T15:27:39,15,2025-01-18,647.68,USD,MONZGB2L,DEUTDEFF,GB,DE,DIVI,ACSP,
MSG-20251115-0144E81B,E2E-21FD842301,2025-01-27T09:52:03,2025-01-27T09:52:13,10,2025-01-27,1363.02,GBP,DEUTDEFF,MONZGB2L,DE,GB,LOAN,ACSP,
MSG-20251115-B34B7B68,E2E-96070C4C1D,2025-01-26T10:39:41,2025-01-26T10:40:01,20,2025-01-26,498.89,GBP,BNPAFRPP,CHASGB2L,FR,GB,BEXP,ACSP,
MSG-20251115-C65746CE,E2E-F148365B39,2025-01-16T09:38:21,2025-01-16T09:38:40,19,2025-01-16,1034.1,GBP,DEUTDEFF,HSBCGB2L,DE,GB,LOAN,ACSP,
MSG-20251115-DCF6AFE5,E2E-F2E672A242,2025-01-15T09:31:14,2025-01-15T09:31:17,3,2025-01-15,1567.91,USD,HSBCGB2L,CITIUS33,GB,US,SALA,ACSP,
MSG-20251115-E927621F,E2E-D1668FD9EE,2025-01-06T14:40:05,2025-01-06T14:40:14,9,2025-01-06,706.42,EUR,CHASGB2L,DEUTDEFF,GB,DE,TREA,ACSP,
MSG-20251115-726C1989,E2E-BC286A5FAB,2025-01-22T15:16:12,2025-01-22T15:16:17,5,2025-01-22,1011.64,EUR,CHASGB2L,STBGGB2L,GB,GB,TAXS,ACSP,
MSG-20251115-512F8730,E2E-8E0A003E51,2025-01-04T11:24:29,2025-01-04T11:24:43,14,2025-01-04,507.66,USD,MONZGB2L,INGBNL2A,GB,NL,LOAN,ACSP,
MSG-20251115-CBF56C58,E2E-6B2EDFF139,2025-01-20T11:55:56,2025-01-20T11:56:08,12,2025-01-20,929.56,USD,NWBKGB2L,COBADEFF,GB,DE,DIVI,ACSP,
MSG-20251115-A5AC4014,E2E-33725AD125,2025-01-09T16:38:19,2025-01-09T16:38:35,16,2025-01-09,1786.78,USD,LOYDGB21,HSBCGB2L,GB,GB,TAXS,ACSP,
MSG-20251115-A101F14B,E2E-9C7C61E44F,2025-01-23T16:53:26,2025-01-23T16:53:28,2,2025-01-24,1243.37,USD,STBGGB2L,INGBNL2A,GB,NL,SUPP,ACSP,
